Id,Name,Year,Gender,State,Count
17928,Shane,1970,M,AK,19
17929,Craig,1970,M,AK,18
17930,Dennis,1970,M,AK,18
17931,Jeffery,1970,M,AK,17
17932,Keith,1970,M,AK,17
17933,Carl,1970,M,AK,16
17934,Dale,1970,M,AK,15
17935,Chad,1970,M,AK,14
17936,Jon,1970,M,AK,14
17937,Travis,1970,M,AK,14
17938,Albert,1970,M,AK,13
17939,Allen,1970,M,AK,13
17940,Jerry,1970,M,AK,13
17941,Jonathan,1970,M,AK,13
17942,Walter,1970,M,AK,13
17943,Brent,1970,M,AK,12
17944,Micheal,1970,M,AK,12
17945,Rodney,1970,M,AK,12
17946,Russell,1970,M,AK,12
17947,Samuel,1970,M,AK,12
17948,Wayne,1970,M,AK,12
17949,Brett,1970,M,AK,11
17950,Derek,1970,M,AK,11
17951,Erik,1970,M,AK,11
17952,Jeremy,1970,M,AK,11
17953,Vincent,1970,M,AK,11
17954,Benjamin,1970,M,AK,10
17955,Bryan,1970,M,AK,10
17956,Chris,1970,M,AK,10
17957,Clifford,1970,M,AK,10
17958,Kurt,1970,M,AK,10
17959,Larry,1970,M,AK,10
17960,Martin,1970,M,AK,10
17961,Philip,1970,M,AK,10
17962,Alan,1970,M,AK,9
17963,Bruce,1970,M,AK,9
17964,Darrell,1970,M,AK,9
17965,Darren,1970,M,AK,9
17966,Glenn,1970,M,AK,9
17967,Kyle,1970,M,AK,9
17968,Lance,1970,M,AK,9
17969,Leonard,1970,M,AK,9
17970,Phillip,1970,M,AK,9
17971,Randall,1970,M,AK,9
17972,Raymond,1970,M,AK,9
17973,Ryan,1970,M,AK,9
17974,Theodore,1970,M,AK,9
17975,Frederick,1970,M,AK,8
17976,Harold,1970,M,AK,8
17977,Jack,1970,M,AK,8
17978,Jesse,1970,M,AK,8
17979,Joel,1970,M,AK,8
17980,Johnny,1970,M,AK,8
17981,Lawrence,1970,M,AK,8
17982,Marc,1970,M,AK,8
17983,Mike,1970,M,AK,8
17984,Nicholas,1970,M,AK,8
17985,Terry,1970,M,AK,8
17986,Adam,1970,M,AK,7
17987,Arthur,1970,M,AK,7
17988,Billy,1970,M,AK,7
17989,Brad,1970,M,AK,7
17990,Bradley,1970,M,AK,7
17991,Clinton,1970,M,AK,7
17992,Curtis,1970,M,AK,7
17993,Duane,1970,M,AK,7
17994,Earl,1970,M,AK,7
17995,Franklin,1970,M,AK,7
17996,Fred,1970,M,AK,7
17997,Jay,1970,M,AK,7
17998,Jimmy,1970,M,AK,7
17999,Robin,1970,M,AK,7
18000,Shannon,1970,M,AK,7
18001,Trenton,1970,M,AK,7
18002,Brandon,1970,M,AK,6
18003,Christian,1970,M,AK,6
18004,Cory,1970,M,AK,6
18005,Danny,1970,M,AK,6
18006,Dustin,1970,M,AK,6
18007,Howard,1970,M,AK,6
18008,Jim,1970,M,AK,6
18009,Karl,1970,M,AK,6
18010,Lyle,1970,M,AK,6
18011,Mathew,1970,M,AK,6
18012,Melvin,1970,M,AK,6
18013,Nathan,1970,M,AK,6
18014,Neil,1970,M,AK,6
18015,Roger,1970,M,AK,6
18016,Victor,1970,M,AK,6
18017,Wade,1970,M,AK,6
18018,Warren,1970,M,AK,6
18019,Andy,1970,M,AK,5
18020,Bobby,1970,M,AK,5
18021,Byron,1970,M,AK,5
18022,Clint,1970,M,AK,5
18023,Darrin,1970,M,AK,5
18024,Dean,1970,M,AK,5
18025,Dwayne,1970,M,AK,5
18026,Ernest,1970,M,AK,5
18027,Francis,1970,M,AK,5
18028,Guy,1970,M,AK,5
18029,Harry,1970,M,AK,5
18030,Joshua,1970,M,AK,5
18031,Kent,1970,M,AK,5
18032,Lee,1970,M,AK,5
18033,Lonnie,1970,M,AK,5
18034,Louis,1970,M,AK,5
18035,Mitchell,1970,M,AK,5
18036,Nick,1970,M,AK,5
18037,Norman,1970,M,AK,5
18038,Rick,1970,M,AK,5
18039,Stewart,1970,M,AK,5
18040,Terrence,1970,M,AK,5
18041,Toby,1970,M,AK,5
18042,Wesley,1970,M,AK,5
18043,John,1971,M,AK,136
18044,Robert,1971,M,AK,135
18045,Michael,1971,M,AK,131
18046,David,1971,M,AK,109
18047,James,1971,M,AK,106
18048,William,1971,M,AK,92
18049,Christopher,1971,M,AK,90
18050,Jason,1971,M,AK,85
18051,Brian,1971,M,AK,66
18052,Scott,1971,M,AK,57
18053,Daniel,1971,M,AK,55
18054,Paul,1971,M,AK,55
18055,Thomas,1971,M,AK,55
18056,Steven,1971,M,AK,54
18057,Kevin,1971,M,AK,52
18058,Eric,1971,M,AK,50
18059,Richard,1971,M,AK,50
18060,Jeffrey,1971,M,AK,47
18061,Matthew,1971,M,AK,47
18062,Joseph,1971,M,AK,46
18063,Charles,1971,M,AK,44
18064,Anthony,1971,M,AK,43
18065,Mark,1971,M,AK,43
18066,Aaron,1971,M,AK,37
18067,Kenneth,1971,M,AK,36
18068,Timothy,1971,M,AK,36
18069,Patrick,1971,M,AK,30
18070,Chad,1971,M,AK,29
18071,Todd,1971,M,AK,26
18072,Donald,1971,M,AK,25
18073,Gregory,1971,M,AK,25
18074,Shawn,1971,M,AK,25
18075,Ronald,1971,M,AK,24
18076,Sean,1971,M,AK,24
18077,Andrew,1971,M,AK,23
18078,Dennis,1971,M,AK,23
18079,Douglas,1971,M,AK,23
18080,Stephen,1971,M,AK,22
18081,Edward,1971,M,AK,21
18082,Jack,1971,M,AK,21
18083,Shane,1971,M,AK,20
18084,Jonathan,1971,M,AK,18
18085,Bryan,1971,M,AK,17
18086,Derek,1971,M,AK,17
18087,Jeffery,1971,M,AK,17
18088,Samuel,1971,M,AK,17
18089,Wayne,1971,M,AK,17
18090,Curtis,1971,M,AK,16
18091,Keith,1971,M,AK,16
18092,Troy,1971,M,AK,16
18093,Erik,1971,M,AK,15
18094,Gary,1971,M,AK,15
18095,George,1971,M,AK,15
18096,Jeremy,1971,M,AK,15
18097,Peter,1971,M,AK,15
18098,Raymond,1971,M,AK,15
18099,Jerry,1971,M,AK,14
18100,Lawrence,1971,M,AK,14
18101,Frederick,1971,M,AK,13
18102,Joshua,1971,M,AK,13
18103,Tony,1971,M,AK,13
18104,Walter,1971,M,AK,13
18105,Adam,1971,M,AK,12
18106,Allen,1971,M,AK,12
18107,Benjamin,1971,M,AK,12
18108,Carl,1971,M,AK,12
18109,Duane,1971,M,AK,12
18110,Nathan,1971,M,AK,12
18111,Nicholas,1971,M,AK,12
18112,Bruce,1971,M,AK,11
18113,Clinton,1971,M,AK,11
18114,Jon,1971,M,AK,11
18115,Lance,1971,M,AK,11
18116,Larry,1971,M,AK,11
18117,Micheal,1971,M,AK,11
18118,Russell,1971,M,AK,11
18119,Albert,1971,M,AK,10
18120,Arthur,1971,M,AK,10
18121,Howard,1971,M,AK,10
18122,Justin,1971,M,AK,10
18123,Ralph,1971,M,AK,10
18124,Randall,1971,M,AK,10
18125,Clifford,1971,M,AK,9
18126,Craig,1971,M,AK,9
18127,Darren,1971,M,AK,9
18128,Frank,1971,M,AK,9
18129,Gerald,1971,M,AK,9
18130,Jacob,1971,M,AK,9
18131,Jay,1971,M,AK,9
18132,Kyle,1971,M,AK,9
18133,Randy,1971,M,AK,9
18134,Alan,1971,M,AK,8
18135,Chris,1971,M,AK,8
18136,Franklin,1971,M,AK,8
18137,Harold,1971,M,AK,8
18138,Henry,1971,M,AK,8
18139,Martin,1971,M,AK,8
18140,Phillip,1971,M,AK,8
18141,Rodney,1971,M,AK,8
18142,Roy,1971,M,AK,8
18143,Theodore,1971,M,AK,8
18144,Dale,1971,M,AK,7
18145,Darryl,1971,M,AK,7
18146,Gordon,1971,M,AK,7
18147,Joe,1971,M,AK,7
18148,Luke,1971,M,AK,7
18149,Marvin,1971,M,AK,7
18150,Norman,1971,M,AK,7
18151,Ricky,1971,M,AK,7
18152,Ryan,1971,M,AK,7
18153,Tracy,1971,M,AK,7
18154,Travis,1971,M,AK,7
18155,Alfred,1971,M,AK,6
18156,Alvin,1971,M,AK,6
18157,Bobby,1971,M,AK,6
18158,Brett,1971,M,AK,6
18159,Darrell,1971,M,AK,6
18160,Dwayne,1971,M,AK,6
18161,Garrett,1971,M,AK,6
18162,Glenn,1971,M,AK,6
18163,Herbert,1971,M,AK,6
18164,Ian,1971,M,AK,6
18165,Jamie,1971,M,AK,6
18166,Joel,1971,M,AK,6
18167,Marc,1971,M,AK,6
18168,Mathew,1971,M,AK,6
18169,Mike,1971,M,AK,6
18170,Nathaniel,1971,M,AK,6
18171,Nelson,1971,M,AK,6
18172,Steve,1971,M,AK,6
18173,Terrance,1971,M,AK,6
18174,Terry,1971,M,AK,6
18175,Vernon,1971,M,AK,6
18176,Victor,1971,M,AK,6
18177,Arnold,1971,M,AK,5
18178,Barry,1971,M,AK,5
18179,Billy,1971,M,AK,5
18180,Casey,1971,M,AK,5
18181,Christian,1971,M,AK,5
18182,Clint,1971,M,AK,5
18183,Cory,1971,M,AK,5
18184,Danny,1971,M,AK,5
18185,Dean,1971,M,AK,5
18186,Derrick,1971,M,AK,5
18187,Eugene,1971,M,AK,5
18188,Evan,1971,M,AK,5
18189,Jesse,1971,M,AK,5
18190,Jim,1971,M,AK,5
18191,Jimmy,1971,M,AK,5
18192,Johnny,1971,M,AK,5
18193,Jonathon,1971,M,AK,5
18194,Kelly,1971,M,AK,5
18195,Kurt,1971,M,AK,5
18196,Lee,1971,M,AK,5
18197,Leo,1971,M,AK,5
18198,Leonard,1971,M,AK,5
18199,Leslie,1971,M,AK,5
18200,Loren,1971,M,AK,5
18201,Marcus,1971,M,AK,5
18202,Neil,1971,M,AK,5
18203,Robin,1971,M,AK,5
18204,Roger,1971,M,AK,5
18205,Tommy,1971,M,AK,5
18206,Vincent,1971,M,AK,5
18207,Wesley,1971,M,AK,5
18208,Willie,1971,M,AK,5
18209,Michael,1972,M,AK,146
18210,John,1972,M,AK,112
18211,David,1972,M,AK,111
18212,James,1972,M,AK,98
18213,Christopher,1972,M,AK,89
18214,Robert,1972,M,AK,86
18215,Jason,1972,M,AK,78
18216,William,1972,M,AK,70
18217,Brian,1972,M,AK,63
18218,Matthew,1972,M,AK,51
18219,Thomas,1972,M,AK,51
18220,Richard,1972,M,AK,48
18221,Daniel,1972,M,AK,45
18222,Joseph,1972,M,AK,45
18223,Paul,1972,M,AK,44
18224,Kenneth,1972,M,AK,38
18225,Scott,1972,M,AK,37
18226,Eric,1972,M,AK,36
18227,Gregory,1972,M,AK,36
18228,Kevin,1972,M,AK,35
18229,Mark,1972,M,AK,35
18230,Charles,1972,M,AK,33
18231,Timothy,1972,M,AK,33
18232,Jeffrey,1972,M,AK,31
18233,Steven,1972,M,AK,31
18234,Shawn,1972,M,AK,28
18235,Anthony,1972,M,AK,27
18236,Chad,1972,M,AK,26
18237,Andrew,1972,M,AK,25
18238,Ronald,1972,M,AK,25
18239,Aaron,1972,M,AK,23
18240,Donald,1972,M,AK,23
18241,Peter,1972,M,AK,21
18242,Stephen,1972,M,AK,21
18243,Edward,1972,M,AK,20
18244,Keith,1972,M,AK,19
18245,Ryan,1972,M,AK,19
18246,Patrick,1972,M,AK,18
18247,Sean,1972,M,AK,18
18248,Travis,1972,M,AK,18
18249,Benjamin,1972,M,AK,17
18250,Bryan,1972,M,AK,17
18251,Jonathan,1972,M,AK,17
18252,Joshua,1972,M,AK,16
18253,Todd,1972,M,AK,16
18254,Craig,1972,M,AK,15
18255,Justin,1972,M,AK,15
18256,Derek,1972,M,AK,14
18257,Douglas,1972,M,AK,14
18258,Raymond,1972,M,AK,14
18259,Shane,1972,M,AK,14
18260,Frank,1972,M,AK,13
18261,Jesse,1972,M,AK,13
18262,Lawrence,1972,M,AK,13
18263,George,1972,M,AK,12
18264,Jeffery,1972,M,AK,12
18265,Nathan,1972,M,AK,12
18266,Samuel,1972,M,AK,12
18267,Adam,1972,M,AK,11
18268,Arthur,1972,M,AK,11
18269,Erik,1972,M,AK,11
18270,Frederick,1972,M,AK,11
18271,Joel,1972,M,AK,11
18272,Walter,1972,M,AK,11
18273,Brett,1972,M,AK,10
18274,Carl,1972,M,AK,10
18275,Curtis,1972,M,AK,10
18276,Dennis,1972,M,AK,10
18277,Gary,1972,M,AK,10
18278,Harold,1972,M,AK,10
18279,Ian,1972,M,AK,10
18280,Larry,1972,M,AK,10
18281,Russell,1972,M,AK,10
18282,Darren,1972,M,AK,9
18283,Jared,1972,M,AK,9
18284,Jimmy,1972,M,AK,9
18285,Roy,1972,M,AK,9
18286,Allen,1972,M,AK,8
18287,Brandon,1972,M,AK,8
18288,Brent,1972,M,AK,8
18289,Clifford,1972,M,AK,8
18290,Corey,1972,M,AK,8
18291,Dustin,1972,M,AK,8
18292,Gabriel,1972,M,AK,8
18293,Jack,1972,M,AK,8
18294,Jerry,1972,M,AK,8
18295,Lance,1972,M,AK,8
18296,Nick,1972,M,AK,8
18297,Phillip,1972,M,AK,8
18298,Shaun,1972,M,AK,8
18299,Troy,1972,M,AK,8
18300,Vincent,1972,M,AK,8
18301,Clint,1972,M,AK,7
18302,Danny,1972,M,AK,7
18303,Jay,1972,M,AK,7
18304,Jeremy,1972,M,AK,7
18305,Jon,1972,M,AK,7
18306,Kyle,1972,M,AK,7
18307,Lloyd,1972,M,AK,7
18308,Marvin,1972,M,AK,7
18309,Philip,1972,M,AK,7
18310,Terry,1972,M,AK,7
18311,Wade,1972,M,AK,7
18312,Bruce,1972,M,AK,6
18313,Duane,1972,M,AK,6
18314,Earl,1972,M,AK,6
18315,Gerald,1972,M,AK,6
18316,Jacob,1972,M,AK,6
18317,Johnny,1972,M,AK,6
18318,Lee,1972,M,AK,6
18319,Marcus,1972,M,AK,6
18320,Norman,1972,M,AK,6
18321,Ricky,1972,M,AK,6
18322,Rodney,1972,M,AK,6
18323,Shannon,1972,M,AK,6
18324,Warren,1972,M,AK,6
18325,Wayne,1972,M,AK,6
18326,Alan,1972,M,AK,5
18327,Arnold,1972,M,AK,5
18328,Casey,1972,M,AK,5
18329,Christian,1972,M,AK,5
18330,Christophe,1972,M,AK,5
18331,Damon,1972,M,AK,5
18332,Darin,1972,M,AK,5
18333,Dean,1972,M,AK,5
18334,Don,1972,M,AK,5
18335,Dwayne,1972,M,AK,5
18336,Eddie,1972,M,AK,5
18337,Emil,1972,M,AK,5
18338,Ernest,1972,M,AK,5
18339,Forrest,1972,M,AK,5
18340,Fred,1972,M,AK,5
18341,Glenn,1972,M,AK,5
18342,Henry,1972,M,AK,5
18343,Howard,1972,M,AK,5
18344,Karl,1972,M,AK,5
18345,Leroy,1972,M,AK,5
18346,Marc,1972,M,AK,5
18347,Marty,1972,M,AK,5
18348,Ralph,1972,M,AK,5
18349,Ray,1972,M,AK,5
18350,Ross,1972,M,AK,5
18351,Stanley,1972,M,AK,5
18352,Tom,1972,M,AK,5
18353,Tommy,1972,M,AK,5
18354,Tony,1972,M,AK,5
18355,Wesley,1972,M,AK,5
18356,Zachary,1972,M,AK,5
18357,Michael,1973,M,AK,142
18358,Jason,1973,M,AK,117
18359,Christopher,1973,M,AK,80
18360,James,1973,M,AK,77
18361,David,1973,M,AK,75
18362,William,1973,M,AK,66
18363,Robert,1973,M,AK,65
18364,Matthew,1973,M,AK,62
18365,Brian,1973,M,AK,59
18366,John,1973,M,AK,56
18367,Daniel,1973,M,AK,50
18368,Joseph,1973,M,AK,48
18369,Richard,1973,M,AK,46
18370,Eric,1973,M,AK,40
18371,Thomas,1973,M,AK,40
18372,Ryan,1973,M,AK,34
18373,Steven,1973,M,AK,34
18374,Aaron,1973,M,AK,33
18375,Scott,1973,M,AK,32
18376,Kevin,1973,M,AK,31
18377,Paul,1973,M,AK,31
18378,Timothy,1973,M,AK,30
18379,Chad,1973,M,AK,29
18380,Jeremy,1973,M,AK,29
18381,Charles,1973,M,AK,28
18382,Jeffrey,1973,M,AK,27
18383,Benjamin,1973,M,AK,26
18384,Joshua,1973,M,AK,26
18385,Sean,1973,M,AK,26
18386,Shawn,1973,M,AK,26
18387,Nathan,1973,M,AK,25
18388,Jonathan,1973,M,AK,24
18389,Shane,1973,M,AK,24
18390,Mark,1973,M,AK,22
18391,Edward,1973,M,AK,21
18392,Peter,1973,M,AK,21
18393,Kenneth,1973,M,AK,20
18394,Travis,1973,M,AK,20
18395,Anthony,1973,M,AK,19
18396,Gary,1973,M,AK,19
18397,Justin,1973,M,AK,19
18398,Andrew,1973,M,AK,18
18399,George,1973,M,AK,18
18400,Troy,1973,M,AK,18
18401,Donald,1973,M,AK,17
18402,Patrick,1973,M,AK,17
18403,Dennis,1973,M,AK,16
18404,Todd,1973,M,AK,15
18405,Craig,1973,M,AK,14
18406,Erik,1973,M,AK,14
18407,Gregory,1973,M,AK,14
18408,Jerry,1973,M,AK,14
18409,Ronald,1973,M,AK,14
18410,Samuel,1973,M,AK,14
18411,Brandon,1973,M,AK,13
18412,Stephen,1973,M,AK,13
18413,Carl,1973,M,AK,12
18414,Douglas,1973,M,AK,12
18415,Ernest,1973,M,AK,12
18416,Gabriel,1973,M,AK,12
18417,Jeffery,1973,M,AK,11
18418,Keith,1973,M,AK,11
18419,Bryan,1973,M,AK,10
18420,Jacob,1973,M,AK,10
18421,Jimmy,1973,M,AK,10
18422,Larry,1973,M,AK,10
18423,Adam,1973,M,AK,9
18424,Alan,1973,M,AK,9
18425,Chris,1973,M,AK,9
18426,Edwin,1973,M,AK,9
18427,Frank,1973,M,AK,9
18428,Jay,1973,M,AK,9
18429,Joel,1973,M,AK,9
18430,Lee,1973,M,AK,9
18431,Nicholas,1973,M,AK,9
18432,Ralph,1973,M,AK,9
18433,Russell,1973,M,AK,9
18434,Wayne,1973,M,AK,9
18435,Arthur,1973,M,AK,8
18436,Brett,1973,M,AK,8
18437,Charlie,1973,M,AK,8
18438,Christian,1973,M,AK,8
18439,Danny,1973,M,AK,8
18440,Derek,1973,M,AK,8
18441,Jack,1973,M,AK,8
18442,Karl,1973,M,AK,8
18443,Kyle,1973,M,AK,8
18444,Raymond,1973,M,AK,8
18445,Tony,1973,M,AK,8
18446,Earl,1973,M,AK,7
18447,Kelly,1973,M,AK,7
18448,Lance,1973,M,AK,7
18449,Marcus,1973,M,AK,7
18450,Stanley,1973,M,AK,7
18451,Walter,1973,M,AK,7
18452,Allen,1973,M,AK,6
18453,Brent,1973,M,AK,6
18454,Calvin,1973,M,AK,6
18455,Dean,1973,M,AK,6
18456,Ian,1973,M,AK,6
18457,Jared,1973,M,AK,6
18458,Jesse,1973,M,AK,6
18459,Mathew,1973,M,AK,6
18460,Ray,1973,M,AK,6
18461,Roger,1973,M,AK,6
18462,Zachary,1973,M,AK,6
18463,Albert,1973,M,AK,5
18464,Alexander,1973,M,AK,5
18465,Bruce,1973,M,AK,5
18466,Byron,1973,M,AK,5
18467,Carlos,1973,M,AK,5
18468,Dale,1973,M,AK,5
18469,Darrell,1973,M,AK,5
18470,Duane,1973,M,AK,5
18471,Eugene,1973,M,AK,5
18472,Evan,1973,M,AK,5
18473,Gerald,1973,M,AK,5
18474,Harold,1973,M,AK,5
18475,Hugh,1973,M,AK,5
18476,Jamie,1973,M,AK,5
18477,Jeff,1973,M,AK,5
18478,Marvin,1973,M,AK,5
18479,Philip,1973,M,AK,5
18480,Phillip,1973,M,AK,5
18481,Randy,1973,M,AK,5
18482,Roy,1973,M,AK,5
18483,Terry,1973,M,AK,5
18484,Wade,1973,M,AK,5
18485,Wilson,1973,M,AK,5
18486,Michael,1974,M,AK,151
18487,Jason,1974,M,AK,116
18488,John,1974,M,AK,103
18489,Robert,1974,M,AK,96
18490,David,1974,M,AK,87
18491,James,1974,M,AK,84
18492,Christopher,1974,M,AK,83
18493,William,1974,M,AK,72
18494,Brian,1974,M,AK,63
18495,Matthew,1974,M,AK,63
18496,Daniel,1974,M,AK,54
18497,Joshua,1974,M,AK,53
18498,Joseph,1974,M,AK,50
18499,Aaron,1974,M,AK,42
18500,Steven,1974,M,AK,39
18501,Mark,1974,M,AK,37
18502,Richard,1974,M,AK,35
18503,Charles,1974,M,AK,33
18504,Kenneth,1974,M,AK,32
18505,Ryan,1974,M,AK,32
18506,Scott,1974,M,AK,32
18507,Timothy,1974,M,AK,31
18508,Jeffrey,1974,M,AK,30
18509,Kevin,1974,M,AK,30
18510,Sean,1974,M,AK,30
18511,Thomas,1974,M,AK,30
18512,Eric,1974,M,AK,28
18513,Shawn,1974,M,AK,28
18514,Anthony,1974,M,AK,27
18515,Gregory,1974,M,AK,27
18516,Jonathan,1974,M,AK,27
18517,Justin,1974,M,AK,27
18518,Patrick,1974,M,AK,27
18519,Paul,1974,M,AK,26
18520,Adam,1974,M,AK,24
18521,Andrew,1974,M,AK,23
18522,Benjamin,1974,M,AK,23
18523,Jeremy,1974,M,AK,22
18524,Travis,1974,M,AK,22
18525,Edward,1974,M,AK,21
18526,Jacob,1974,M,AK,21
18527,Nathan,1974,M,AK,20
18528,Shane,1974,M,AK,20
18529,Samuel,1974,M,AK,19
18530,Chad,1974,M,AK,18
18531,Douglas,1974,M,AK,18
18532,Peter,1974,M,AK,18
18533,Stephen,1974,M,AK,18
18534,George,1974,M,AK,17
18535,Jeremiah,1974,M,AK,16
18536,Donald,1974,M,AK,15
18537,Erik,1974,M,AK,15
18538,Bryan,1974,M,AK,13
18539,Frank,1974,M,AK,13
18540,Keith,1974,M,AK,13
18541,Brandon,1974,M,AK,12
18542,Larry,1974,M,AK,12
18543,Clinton,1974,M,AK,11
18544,Gabriel,1974,M,AK,11
18545,Gary,1974,M,AK,11
18546,Jared,1974,M,AK,11
18547,Raymond,1974,M,AK,11
18548,Russell,1974,M,AK,11
18549,Todd,1974,M,AK,11
18550,Jesse,1974,M,AK,10
18551,Ronald,1974,M,AK,10
18552,Wesley,1974,M,AK,10
18553,Isaac,1974,M,AK,9
18554,Lawrence,1974,M,AK,9
18555,Roy,1974,M,AK,9
18556,Alfred,1974,M,AK,8
18557,Carl,1974,M,AK,8
18558,Curtis,1974,M,AK,8
18559,Ernest,1974,M,AK,8
18560,Henry,1974,M,AK,8
18561,Jerry,1974,M,AK,8
18562,Seth,1974,M,AK,8
18563,Troy,1974,M,AK,8
18564,Bradley,1974,M,AK,7
18565,Darren,1974,M,AK,7
18566,Derek,1974,M,AK,7
18567,Harry,1974,M,AK,7
18568,Jack,1974,M,AK,7
18569,Joel,1974,M,AK,7
18570,Lance,1974,M,AK,7
18571,Micheal,1974,M,AK,7
18572,Nicholas,1974,M,AK,7
18573,Randy,1974,M,AK,7
18574,Terry,1974,M,AK,7
18575,Victor,1974,M,AK,7
18576,Alan,1974,M,AK,6
18577,Alexander,1974,M,AK,6
18578,Billy,1974,M,AK,6
18579,Brent,1974,M,AK,6
18580,Clifford,1974,M,AK,6
18581,Corey,1974,M,AK,6
18582,Dennis,1974,M,AK,6
18583,Dustin,1974,M,AK,6
18584,Eugene,1974,M,AK,6
18585,Franklin,1974,M,AK,6
18586,Frederick,1974,M,AK,6
18587,Jeffery,1974,M,AK,6
18588,Kyle,1974,M,AK,6
18589,Mathew,1974,M,AK,6
18590,Philip,1974,M,AK,6
18591,Randall,1974,M,AK,6
18592,Ross,1974,M,AK,6
18593,Vernon,1974,M,AK,6
18594,Warren,1974,M,AK,6
18595,Allen,1974,M,AK,5
18596,Arthur,1974,M,AK,5
18597,Brett,1974,M,AK,5
18598,Bruce,1974,M,AK,5
18599,Casey,1974,M,AK,5
18600,Craig,1974,M,AK,5
18601,Damon,1974,M,AK,5
18602,Earl,1974,M,AK,5
18603,Eli,1974,M,AK,5
18604,Fred,1974,M,AK,5
18605,Gerald,1974,M,AK,5
18606,Glenn,1974,M,AK,5
18607,Harold,1974,M,AK,5
18608,Ian,1974,M,AK,5
18609,Jon,1974,M,AK,5
18610,Kristopher,1974,M,AK,5
18611,Leon,1974,M,AK,5
18612,Louis,1974,M,AK,5
18613,Luke,1974,M,AK,5
18614,Micah,1974,M,AK,5
18615,Mitchell,1974,M,AK,5
18616,Norman,1974,M,AK,5
18617,Phillip,1974,M,AK,5
18618,Ralph,1974,M,AK,5
18619,Roger,1974,M,AK,5
18620,Shannon,1974,M,AK,5
18621,Steve,1974,M,AK,5
18622,Wade,1974,M,AK,5
18623,Walter,1974,M,AK,5
18624,Michael,1975,M,AK,147
18625,Jason,1975,M,AK,112
18626,Robert,1975,M,AK,92
18627,Christopher,1975,M,AK,90
18628,David,1975,M,AK,86
18629,James,1975,M,AK,85
18630,John,1975,M,AK,82
18631,Matthew,1975,M,AK,69
18632,Brian,1975,M,AK,68
18633,William,1975,M,AK,68
18634,Daniel,1975,M,AK,54
18635,Eric,1975,M,AK,50
18636,Jeremy,1975,M,AK,43
18637,Joseph,1975,M,AK,43
18638,Scott,1975,M,AK,42
18639,Aaron,1975,M,AK,41
18640,Thomas,1975,M,AK,41
18641,Richard,1975,M,AK,36
18642,Timothy,1975,M,AK,35
18643,Joshua,1975,M,AK,34
18644,Shawn,1975,M,AK,34
18645,Benjamin,1975,M,AK,33
18646,Kevin,1975,M,AK,32
18647,Travis,1975,M,AK,32
18648,Shane,1975,M,AK,31
18649,Anthony,1975,M,AK,30
18650,Chad,1975,M,AK,30
18651,Jeffrey,1975,M,AK,30
18652,Mark,1975,M,AK,30
18653,Ryan,1975,M,AK,30
18654,Steven,1975,M,AK,30
18655,Charles,1975,M,AK,29
18656,Gregory,1975,M,AK,26
18657,Justin,1975,M,AK,25
18658,Andrew,1975,M,AK,24
18659,Nathan,1975,M,AK,24
18660,Ronald,1975,M,AK,24
18661,Sean,1975,M,AK,24
18662,Kenneth,1975,M,AK,23
18663,Paul,1975,M,AK,23
18664,Stephen,1975,M,AK,23
18665,George,1975,M,AK,22
18666,Russell,1975,M,AK,20
18667,Peter,1975,M,AK,19
18668,Jonathan,1975,M,AK,18
18669,Carl,1975,M,AK,17
18670,Jacob,1975,M,AK,17
18671,Adam,1975,M,AK,16
18672,Edward,1975,M,AK,16
18673,Bryan,1975,M,AK,15
18674,Donald,1975,M,AK,15
18675,Douglas,1975,M,AK,15
18676,Gary,1975,M,AK,15
18677,Phillip,1975,M,AK,15
18678,Brandon,1975,M,AK,14
18679,Jack,1975,M,AK,14
18680,Seth,1975,M,AK,13
18681,Dale,1975,M,AK,12
18682,Erik,1975,M,AK,12
18683,Frank,1975,M,AK,12
18684,Jesse,1975,M,AK,12
18685,Patrick,1975,M,AK,12
18686,Jon,1975,M,AK,11
18687,Kyle,1975,M,AK,11
18688,Bradley,1975,M,AK,10
18689,Clifford,1975,M,AK,10
18690,Dustin,1975,M,AK,10
18691,Eugene,1975,M,AK,10
18692,Gerald,1975,M,AK,10
18693,Ian,1975,M,AK,10
18694,Jamie,1975,M,AK,10
18695,Jared,1975,M,AK,10
18696,Jeremiah,1975,M,AK,10
18697,Raymond,1975,M,AK,10
18698,Samuel,1975,M,AK,10
18699,Troy,1975,M,AK,10
18700,Christian,1975,M,AK,9
18701,Darren,1975,M,AK,9
18702,Henry,1975,M,AK,9
18703,Jay,1975,M,AK,9
18704,Lance,1975,M,AK,9
18705,Martin,1975,M,AK,9
18706,Roy,1975,M,AK,9
18707,Todd,1975,M,AK,9
18708,Walter,1975,M,AK,9
18709,Zachary,1975,M,AK,9
18710,Adrian,1975,M,AK,8
18711,Arthur,1975,M,AK,8
18712,Chris,1975,M,AK,8
18713,Corey,1975,M,AK,8
18714,Gabriel,1975,M,AK,8
18715,Kristopher,1975,M,AK,8
18716,Nicholas,1975,M,AK,8
18717,Steve,1975,M,AK,8
18718,Terry,1975,M,AK,8
18719,Tony,1975,M,AK,8
18720,Bruce,1975,M,AK,7
18721,Caleb,1975,M,AK,7
18722,Clinton,1975,M,AK,7
18723,Jeffery,1975,M,AK,7
18724,Jimmy,1975,M,AK,7
18725,Micah,1975,M,AK,7
18726,Roger,1975,M,AK,7
